"","capturedate","id","lat","long","alt"
"1693",2023-11-07 17:24:58,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1694",2023-11-07 17:39:59,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1695",2023-11-07 17:54:59,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1696",2023-11-07 18:09:59,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1697",2023-11-07 18:25:00,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1698",2023-11-07 18:40:00,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1699",2023-11-07 18:45:49,"-8870730110002065067",43.4628822360131,-80.5432283180011,343.892192320898
"1700",2023-11-07 18:46:25,"2590850785016062263",43.4715489404856,-80.5417840895011,353.296051025391
"1701",2023-11-07 18:47:51,"8579863497817042335",43.4682347884394,-80.5436134408966,334.843322753906
"1702",2023-11-07 18:49:01,"-741729589798167250",43.5043333657491,-80.5197430495923,341.384155273438
"1703",2023-11-07 18:49:35,"-741729589798167250",43.5043431725758,-80.5197386910026,341.581420898438
"1704",2023-11-07 18:50:19,"-741729589798167250",43.5043543563748,-80.5197258183587,340.001281738281
"1705",2023-11-07 18:55:01,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1706",2023-11-07 19:01:37,"2590850785016062263",43.471566468197,-80.5416968535748,355.664001464844
"1707",2023-11-07 19:02:56,"8579863497817042335",43.4682030393121,-80.5436012368836,336.108612060547
"1708",2023-11-07 19:03:13,"9e8ae29b0f0742e0",43.976226,-80.7405247,381.600006103516
"1709",2023-11-07 19:03:16,"9e8ae29b0f0742e0",43.976226,-80.7405247,381.600006103516
"1712",2023-11-07 19:03:51,"9e8ae29b0f0742e0",43.976226,-80.7405247,381.600006103516
"1713",2023-11-07 19:05:20,"-741729589798167250",43.5043579355716,-80.5197258409605,340.009527821094
"1714",2023-11-07 19:06:27,"-4006486554695959625",43.4755292792015,-80.5392159452647,345.333770751953
"1715",2023-11-07 19:07:19,"-4006486554695959625",43.4754748094331,-80.539238429295,345.412078857422
"1716",2023-11-07 19:07:29,"-4006486554695959625",43.4754540285728,-80.5392748454602,345.417663574219
"1717",2023-11-07 19:10:02,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1718",2023-11-07 19:16:52,"2590850785016062263",43.4715472784961,-80.5417789929368,355.903045654297
"1719",2023-11-07 19:17:57,"8579863497817042335",43.4594719147836,-80.5372534128988,341.787768604234
"1720",2023-11-07 19:20:21,"-741729589798167250",43.5043594888169,-80.5197265020079,339.239529490471
"1721",2023-11-07 19:22:30,"-4006486554695959625",43.475553471216,-80.5391416797199,348.033060299233
"1722",2023-11-07 19:25:02,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1723",2023-11-07 19:25:12,"-965033462367699160",43.4698324056363,-80.5457133960881,311.085815429688
"1724",2023-11-07 19:30:03,"-965033462367699160",43.4696346194184,-80.5458229133661,332.81437333487
"1725",2023-11-07 19:31:54,"2590850785016062263",43.4715507546221,-80.5417956440763,355.816314697266
"1726",2023-11-07 19:32:58,"8579863497817042335",43.4527312872609,-80.5174784987445,342.473450898193
"1727",2023-11-07 19:35:21,"-741729589798167250",43.5043582546275,-80.5197413743639,343.175653386861
"1728",2023-11-07 19:37:35,"-4006486554695959625",43.4755303559396,-80.5391766912238,344.540679931641
"1729",2023-11-07 19:40:03,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1730",2023-11-07 19:46:56,"2590850785016062263",43.4715625498304,-80.541734925438,355.9521484375
"1731",2023-11-07 19:47:58,"8579863497817042335",43.4526436403338,-80.5177437583231,316.285072842613
"1732",2023-11-07 19:50:21,"-741729589798167250",43.4974297341622,-80.5169232812967,340.74225300923
"1733",2023-11-07 19:52:36,"-4006486554695959625",43.4756111999539,-80.5390925057304,345.420440673828
"1734",2023-11-07 19:55:04,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1735",2023-11-07 19:55:38,"e2bf61c450aa889e",43.4565329,-80.4849115,302.399993896484
"1736",2023-11-07 19:55:47,"e2bf61c450aa889e",43.4565329,-80.4849115,302.399993896484
"1737",2023-11-07 19:56:06,"e2bf61c450aa889e",43.4565329,-80.4849115,302.399993896484
"1738",2023-11-07 19:56:15,"e2bf61c450aa889e",43.4565329,-80.4849115,302.399993896484
"1739",2023-11-07 20:02:00,"2590850785016062263",43.471570671334,-80.5417220408567,355.917999267578
"1740",2023-11-07 20:02:59,"8579863497817042335",43.4358291334358,-80.5027408297245,335.447670748457
"1741",2023-11-07 20:05:22,"-741729589798167250",43.4735088217192,-80.5252614001032,334.634599409066
"1742",2023-11-07 20:05:56,"e2bf61c450aa889e",43.4565329,-80.4849115,302.399993896484
"1744",2023-11-07 20:06:06,"e2bf61c450aa889e",43.4565329,-80.4849115,302.399993896484
"1745",2023-11-07 20:06:15,"e2bf61c450aa889e",43.4565329,-80.4849115,302.399993896484
"1746",2023-11-07 20:07:37,"-4006486554695959625",43.4754493540867,-80.5390145398171,355.281275911257
"1747",2023-11-07 20:10:05,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1748",2023-11-07 20:16:43,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1752",2023-11-07 20:17:05,"2590850785016062263",43.4715376596018,-80.5417180730542,355.805328369141
"1753",2023-11-07 20:17:59,"8579863497817042335",43.4352110238504,-80.4877195647767,335.303674856201
"1754",2023-11-07 20:20:22,"-741729589798167250",43.4734929680542,-80.5252834729512,337.712485417724
"1755",2023-11-07 20:22:38,"-4006486554695959625",43.4755504371996,-80.5378064178499,355.522954331711
"1756",2023-11-07 20:25:05,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1757",2023-11-07 20:26:43,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1761",2023-11-07 20:28:13,"-8870730110002065067",43.4628815930556,-80.5432838606031,342.871114653535
"1762",2023-11-07 20:32:08,"2590850785016062263",43.4715429998602,-80.5417268374448,353.993133544922
"1763",2023-11-07 20:32:59,"8579863497817042335",43.4352178346872,-80.4877712576082,335.052374716848
"1764",2023-11-07 20:33:12,"-4006486554695959625",43.4758223636771,-80.5388466591267,378.169125342742
"1765",2023-11-07 20:35:35,"-741729589798167250",43.4734343447092,-80.5252067157765,347.817749023438
"1766",2023-11-07 20:36:43,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1769",2023-11-07 20:40:06,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1770",2023-11-07 20:46:43,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1774",2023-11-07 20:47:08,"2590850785016062263",43.4715494133491,-80.54178660385,355.328033447266
"1775",2023-11-07 20:48:00,"8579863497817042335",43.4352493472124,-80.4876592491401,328.830761164427
"1776",2023-11-07 20:50:49,"-741729589798167250",43.4734690330085,-80.5252322358016,336.301056315191
"1777",2023-11-07 20:55:06,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1778",2023-11-07 20:56:43,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1782",2023-11-07 21:02:09,"2590850785016062263",43.4729883877837,-80.5370726523387,336.115732921287
"1783",2023-11-07 21:03:00,"8579863497817042335",43.4352944011466,-80.4876264596698,339.43600265123
"1784",2023-11-07 21:05:50,"-741729589798167250",43.4734625124272,-80.5253107901806,337.850177325308
"1785",2023-11-07 21:07:29,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1789",2023-11-07 21:10:07,"-5361238190492722845",43.5846742526511,-80.4795298073775,331.859406763688
"1790",2023-11-07 21:17:10,"2590850785016062263",43.4762497228391,-80.5383800929437,362.652650616132
"1791",2023-11-07 21:17:29,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1795",2023-11-07 21:18:01,"8579863497817042335",43.4352411926435,-80.4876900642215,333.638028216548
"1796",2023-11-07 21:20:53,"-741729589798167250",43.4734568629334,-80.5252807356102,339.246803141199
"1797",2023-11-07 21:27:29,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1801",2023-11-07 21:32:38,"2590850785016062263",43.4762428628104,-80.5383742865156,364.075347900391
"1802",2023-11-07 21:33:01,"8579863497817042335",43.4352411926435,-80.4876900642215,333.638028216548
"1803",2023-11-07 21:33:37,"-4006486554695959625",43.4754029679022,-80.5391417945665,345.705871582031
"1804",2023-11-07 21:35:54,"-741729589798167250",43.4734860437274,-80.525304826736,338.636291503906
"1805",2023-11-07 21:37:29,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1809",2023-11-07 21:47:29,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1813",2023-11-07 21:47:52,"2590850785016062263",43.4762429013591,-80.5383746228775,363.058258056641
"1814",2023-11-07 21:48:01,"8579863497817042335",43.4352893662114,-80.4877762310957,329.562046092935
"1815",2023-11-07 21:48:41,"-4006486554695959625",43.4754961648286,-80.539197054107,345.406677246094
"1816",2023-11-07 21:51:06,"-741729589798167250",43.4734557508698,-80.5252411240772,350.359497070312
"1817",2023-11-07 21:57:29,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1821",2023-11-07 22:03:02,"8579863497817042335",43.4352524330946,-80.4876642203943,334.627339451574
"1822",2023-11-07 22:03:04,"2590850785016062263",43.4762424280544,-80.5383744268066,362.606689453125
"1823",2023-11-07 22:03:49,"-4006486554695959625",43.4755858629353,-80.5390931863539,345.379913330078
"1824",2023-11-07 22:06:13,"-741729589798167250",43.4734860914363,-80.525246070366,338.851135253906
"1825",2023-11-07 22:07:30,"-8870730110002065067",43.462888450599,-80.5432034307004,358.920487503521
"1826",2023-11-07 22:07:30,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1830",2023-11-07 22:14:07,"-6228829770922393870",43.4718651091483,-80.5341379971976,348.186786830425
"1831",2023-11-07 22:15:42,"-6228829770922393870",43.4717673617793,-80.5342442065005,365.448067682795
"1832",2023-11-07 22:17:30,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1836",2023-11-07 22:18:02,"8579863497817042335",43.435266051264,-80.4876420490071,332.251633460633
"1837",2023-11-07 22:18:08,"2590850785016062263",43.4762424280544,-80.5383744268066,360.724822998047
"1838",2023-11-07 22:18:50,"-4006486554695959625",43.4755751872658,-80.5390769588124,346.064758798108
"1839",2023-11-07 22:21:16,"-741729589798167250",43.4734869895303,-80.5253027148926,340.766360400245
"1840",2023-11-07 22:22:37,"-8870730110002065067",43.4629664746512,-80.5431962014949,344.285578922369
"1841",2023-11-07 22:27:30,"e2bf61c450aa889e",43.4565313,-80.4849181,302.399993896484
"1845",2023-11-07 22:30:43,"-6228829770922393870",43.4717342659588,-80.5342088378826,373.5110659739
"1846",2023-11-07 22:33:03,"8579863497817042335",43.435232620727,-80.4877572041755,337.07714847941
"1847",2023-11-07 22:33:13,"2590850785016062263",43.4762424280544,-80.5383744268066,360.659118652344
"1848",2023-11-07 22:33:51,"-4006486554695959625",43.4755320553345,-80.5391876421062,342.337870196439
"1849",2023-11-07 22:36:20,"-741729589798167250",43.4734190238887,-80.525332354328,339.502655029297
"1850",2023-11-07 22:37:37,"e2bf61c450aa889e",43.4565352,-80.4849115,302.399993896484
"1854",2023-11-07 22:45:43,"-6228829770922393870",43.4717103237201,-80.5342322627704,380.738166890107
"1855",2023-11-07 22:48:15,"8579863497817042335",43.4352830148513,-80.4877013527497,329.809844970703
"1856",2023-11-07 22:48:15,"2590850785016062263",43.4762424280544,-80.5383744268066,364.298919677734
"1857",2023-11-07 22:48:51,"-4006486554695959625",43.475889218274,-80.5392520190138,421.369520125911
"1858",2023-11-07 22:51:21,"-741729589798167250",43.4715777692687,-80.5249397062082,362.366320385598
"1859",2023-11-07 22:56:31,"e2bf61c450aa889e",43.4565352,-80.4849115,302.399993896484
"1862",2023-11-07 22:56:32,"e2bf61c450aa889e",43.4565352,-80.4849115,302.399993896484
"1863",2023-11-07 23:00:44,"-6228829770922393870",43.4717540485959,-80.5342736481746,368.688617210835
"1864",2023-11-07 23:03:16,"8579863497817042335",43.4352437686582,-80.4877026379858,361.175731700845
"1865",2023-11-07 23:03:30,"2590850785016062263",43.4762424280544,-80.5383744268066,360.806121826172
"1866",2023-11-07 23:06:21,"-741729589798167250",43.4994728879933,-80.5256247322515,339.961627154611
"1867",2023-11-07 23:15:44,"-6228829770922393870",43.4717540485959,-80.5342736481746,368.688617210835
"1868",2023-11-07 23:18:17,"8579863497817042335",43.435271135572,-80.4877060745661,350.947361035272
"1869",2023-11-07 23:18:32,"2590850785016062263",43.4753301572246,-80.5385462681227,349.231903076172
"1870",2023-11-07 23:21:21,"-741729589798167250",43.5043517786798,-80.5196938038281,344.921321049333
"1871",2023-11-07 23:30:45,"-6228829770922393870",43.4717540485959,-80.5342736481746,368.688617210835
"1872",2023-11-07 23:33:17,"8579863497817042335",43.435271135572,-80.4877060745661,350.947361035272
"1873",2023-11-07 23:33:36,"2590850785016062263",43.4752426925604,-80.5385320731527,349.235198974609
"1874",2023-11-07 23:36:22,"-741729589798167250",43.5043268861021,-80.5197205563937,342.127681386657
"1875",2023-11-07 23:45:46,"-6228829770922393870",43.4717540485959,-80.5342736481746,368.688617210835
"1876",2023-11-07 23:48:19,"8579863497817042335",43.4352747555259,-80.4876374552734,330.942542679608
"1877",2023-11-07 23:48:37,"2590850785016062263",43.4753286261991,-80.5383061218725,355.194807244465
"1878",2023-11-07 23:51:22,"-741729589798167250",43.5043485184565,-80.519708031371,339.573278672062
"1879",2023-11-08 00:00:46,"-6228829770922393870",43.4717540485959,-80.5342736481746,368.688617210835
"1880",2023-11-08 00:03:20,"8579863497817042335",43.4352746872785,-80.4876941874197,327.519787072204
"1881",2023-11-08 00:03:37,"2590850785016062263",43.4753888699763,-80.5384134859451,354.699560223147
"1882",2023-11-08 00:06:23,"-741729589798167250",43.5043409797735,-80.5197151101789,335.285826401785
"1883",2023-11-08 00:15:47,"-6228829770922393870",43.4716888783928,-80.5344335153983,376.493443827145
"1884",2023-11-08 00:18:21,"8579863497817042335",43.4352941119372,-80.4876737356093,329.563199209049
"1885",2023-11-08 00:18:50,"2590850785016062263",43.4753732542357,-80.5385656586852,354.31640625
"1886",2023-11-08 00:21:23,"-741729589798167250",43.5043586829581,-80.5197142146407,342.843269322999
"1887",2023-11-08 00:30:47,"-6228829770922393870",43.4716622874069,-80.5344128882175,380.021748706698
"1888",2023-11-08 00:33:21,"8579863497817042335",43.4352726443146,-80.4877138697361,328.152011914179
"1889",2023-11-08 00:33:51,"2590850785016062263",43.4769198804574,-80.5384158300256,404.183239393868
"1890",2023-11-08 00:36:23,"-741729589798167250",43.5043586829581,-80.5197142146407,342.843269322999
"1891",2023-11-08 00:45:48,"-6228829770922393870",43.471722757567,-80.5343979523176,370.417681648396
"1892",2023-11-08 00:48:22,"8579863497817042335",43.4352440619711,-80.4876238776833,330.397324325517
"1893",2023-11-08 00:48:54,"2590850785016062263",43.4752598928159,-80.5385106932583,347.592590332031
"1894",2023-11-08 00:51:24,"-741729589798167250",43.5043586829581,-80.5197142146407,342.843269322999
"1895",2023-11-08 01:00:48,"-6228829770922393870",43.4716591491832,-80.534273423985,380.596543343738
"1896",2023-11-08 01:03:22,"8579863497817042335",43.4352440619711,-80.4876238776833,330.397324325517
"1897",2023-11-08 01:03:55,"2590850785016062263",43.475500091501,-80.5384045419356,355.48238877207
"1898",2023-11-08 01:06:25,"-741729589798167250",43.5043586829581,-80.5197142146407,342.843269322999
"1899",2023-11-08 01:15:48,"-6228829770922393870",43.4716591491832,-80.534273423985,380.596543343738
"1900",2023-11-08 01:18:23,"8579863497817042335",43.4352766397455,-80.4876945421207,330.181164580397
"1901",2023-11-08 01:18:56,"2590850785016062263",43.4753037531155,-80.5385101437547,352.453834903426
"1902",2023-11-08 01:21:26,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1903",2023-11-08 01:30:48,"-6228829770922393870",43.4717020663463,-80.5342739031097,376.393669004552
"1904",2023-11-08 01:33:23,"8579863497817042335",43.4352491625378,-80.4878935091216,329.725168746896
"1905",2023-11-08 01:34:06,"2590850785016062263",43.475299940506,-80.5384830241654,349.943583954126
"1906",2023-11-08 01:36:27,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1907",2023-11-08 01:45:49,"-6228829770922393870",43.4717038231122,-80.5343088796884,369.090781979263
"1908",2023-11-08 01:48:23,"8579863497817042335",43.4352856187848,-80.4877300739234,327.987879231572
"1909",2023-11-08 01:49:07,"2590850785016062263",43.4762191505417,-80.5383259563642,378.262127134949
"1910",2023-11-08 01:51:28,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1911",2023-11-08 02:00:50,"-6228829770922393870",43.4717038231122,-80.5343088796884,369.090781979263
"1912",2023-11-08 02:03:24,"8579863497817042335",43.4352778877894,-80.4876512834066,329.442406562157
"1913",2023-11-08 02:04:17,"2590850785016062263",43.4762424280544,-80.5383744268066,365.580963134766
"1914",2023-11-08 02:06:28,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1915",2023-11-08 02:15:51,"-6228829770922393870",43.4717038231122,-80.5343088796884,369.090781979263
"1916",2023-11-08 02:18:25,"8579863497817042335",43.4353209343665,-80.487723171454,330.280535510741
"1917",2023-11-08 02:19:25,"2590850785016062263",43.4762424280544,-80.5383744268066,361.671173095703
"1918",2023-11-08 02:21:29,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1919",2023-11-08 02:30:51,"-6228829770922393870",43.4717368649362,-80.5343372784861,376.331332333386
"1920",2023-11-08 02:34:33,"2590850785016062263",43.4762424280544,-80.5383744268066,360.831268310547
"1921",2023-11-08 02:36:29,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1922",2023-11-08 02:45:52,"-6228829770922393870",43.4717979779434,-80.5342854535544,369.221157895401
"1923",2023-11-08 02:49:43,"2590850785016062263",43.4762424280544,-80.5383744268066,364.126647949219
"1924",2023-11-08 02:51:30,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1925",2023-11-08 03:00:53,"-6228829770922393870",43.4717979779434,-80.5342854535544,369.221157895401
"1926",2023-11-08 03:04:49,"2590850785016062263",43.4762424280544,-80.5383744268066,361.649963378906
"1927",2023-11-08 03:06:30,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1928",2023-11-08 03:15:54,"-6228829770922393870",43.4717979779434,-80.5342854535544,369.221157895401
"1929",2023-11-08 03:19:49,"2590850785016062263",43.4762424280544,-80.5383744268066,361.366882324219
"1930",2023-11-08 03:21:30,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1931",2023-11-08 03:30:55,"-6228829770922393870",43.4717272252009,-80.534314987648,380.763363294303
"1932",2023-11-08 03:34:50,"2590850785016062263",43.4762424280544,-80.5383744268066,364.670593261719
"1933",2023-11-08 03:36:30,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1934",2023-11-08 03:45:56,"-6228829770922393870",43.4717272252009,-80.534314987648,380.763363294303
"1935",2023-11-08 03:50:00,"2590850785016062263",43.4762424280544,-80.5383744268066,367.793060302734
"1936",2023-11-08 03:51:30,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1937",2023-11-08 04:00:56,"-6228829770922393870",43.47172017085,-80.5343190485421,361.532072556205
"1938",2023-11-08 04:05:01,"2590850785016062263",43.4762424280544,-80.5383744268066,364.622009277344
"1939",2023-11-08 04:05:46,"-4006486554695959625",43.4755804638328,-80.5390328181434,344.379241943359
"1940",2023-11-08 04:06:31,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1941",2023-11-08 04:15:57,"-6228829770922393870",43.4718568576912,-80.5342933954909,363.865615251474
"1942",2023-11-08 04:20:02,"2590850785016062263",43.4762424281595,-80.538374426686,366.542510986328
"1943",2023-11-08 04:20:50,"-4006486554695959625",43.4757291379505,-80.5388838625524,345.394378662109
"1944",2023-11-08 04:21:31,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1945",2023-11-08 04:30:57,"-6228829770922393870",43.4717050345881,-80.534214716034,363.061631748453
"1946",2023-11-08 04:35:13,"2590850785016062263",43.4762424280544,-80.5383744268066,365.381256103516
"1947",2023-11-08 04:35:54,"-4006486554695959625",43.4757518427751,-80.5388374416137,376.292999267578
"1948",2023-11-08 04:36:32,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1949",2023-11-08 04:45:58,"-6228829770922393870",43.4717050345881,-80.534214716034,363.061631748453
"1950",2023-11-08 04:50:23,"2590850785016062263",43.4762424280544,-80.5383744268066,363.930023193359
"1951",2023-11-08 04:51:00,"-4006486554695959625",43.4755843155517,-80.5391278955571,364.197296142578
"1952",2023-11-08 04:51:33,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1953",2023-11-08 05:00:59,"-6228829770922393870",43.4717050345881,-80.534214716034,363.061631748453
"1954",2023-11-08 05:05:24,"2590850785016062263",43.4762424280544,-80.5383744268066,360.650177001953
"1955",2023-11-08 05:06:09,"-4006486554695959625",43.4757518514759,-80.5388374343435,369.325408935547
"1956",2023-11-08 05:06:34,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1957",2023-11-08 05:16:00,"-6228829770922393870",43.4718183799921,-80.5342695161698,374.90849086456
"1958",2023-11-08 05:20:30,"2590850785016062263",43.4762424280544,-80.5383744268066,361.007415771484
"1959",2023-11-08 05:21:10,"-4006486554695959625",43.4757518350722,-80.5388374463551,373.544799804688
"1960",2023-11-08 05:21:35,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
"1961",2023-11-08 05:31:00,"-6228829770922393870",43.4717286215925,-80.534317488829,370.586394069716
"1962",2023-11-08 05:35:34,"2590850785016062263",43.4762424280544,-80.5383744268066,367.987457275391
"1963",2023-11-08 05:36:24,"-4006486554695959625",43.4757518500863,-80.5388374370429,375.838684082031
"1964",2023-11-08 05:36:36,"-741729589798167250",43.5043587207493,-80.5197404710848,343.056262840517
